timestamp,strikePrice,Theo ES,Rank,Greek,Value
2025-01-30 07:48:44,5950,5985.75,Put GEX 4,GEX,-7942.365
2025-01-30 07:48:44,6000,6036.25,Put GEX 1,GEX,-14813.973
2025-01-30 07:48:44,6020,6056.25,Put GEX 5,GEX,-7392.068
2025-01-30 07:48:44,6025,6061.25,Call VEX 4,VEX,0.009
2025-01-30 07:48:44,6030,6066.25,Put GEX 2,GEX,-12105.212
2025-01-30 07:48:44,6035,6071.25,Call VEX 5,VEX,0.009
2025-01-30 07:48:44,6040,6076.5,Call DEX 4,DEX,2.511
2025-01-30 07:48:44,6040,6076.5,Call VEX 2,VEX,0.011
2025-01-30 07:48:44,6045,6081.5,Put GEX 3,GEX,-8214.444
2025-01-30 07:48:44,6050,6086.5,Call DEX 1,DEX,6.055
2025-01-30 07:48:44,6050,6086.5,Call VEX 1,VEX,0.025
2025-01-30 07:48:44,6055,6091.5,Call VEX 3,VEX,0.01
2025-01-30 07:48:44,6070,6106.5,Call DEX 3,DEX,2.714
2025-01-30 07:48:44,6075,6111.5,Call DEX 5,DEX,2.452
2025-01-30 07:48:44,6075,6111.5,Call GEX 4,GEX,41311.035
2025-01-30 07:48:44,6080,6116.5,Call GEX 3,GEX,44857.059
2025-01-30 07:48:44,6090,6126.75,Call GEX 2,GEX,65801.815
2025-01-30 07:48:44,6090,6126.75,Put VEX 5,VEX,-0.011
2025-01-30 07:48:44,6100,6136.75,Call DEX 2,DEX,2.987
2025-01-30 07:48:44,6100,6136.75,Call GEX 1,GEX,198270.648
2025-01-30 07:48:44,6100,6136.75,Put VEX 1,VEX,-0.057
2025-01-30 07:48:44,6110,6146.75,Put VEX 4,VEX,-0.012
2025-01-30 07:48:44,6120,6156.75,Put DEX 5,DEX,-1.232
2025-01-30 07:48:44,6130,6167.0,Call GEX 5,GEX,39938.141
2025-01-30 07:48:44,6130,6167.0,Put VEX 2,VEX,-0.019
2025-01-30 07:48:44,6140,6177.0,Put DEX 3,DEX,-1.669
2025-01-30 07:48:44,6150,6187.0,Put DEX 4,DEX,-1.374
2025-01-30 07:48:44,6150,6187.0,Put VEX 3,VEX,-0.016
2025-01-30 07:48:44,6160,6197.0,Put DEX 2,DEX,-3.414
2025-01-30 07:48:44,6170,6207.25,Put DEX 1,DEX,-3.604
2025-01-30 07:49:53,6000,6036.25,Call DEX 3,DEX,3.643
2025-01-30 07:49:53,6000,6036.25,Put GEX 1,GEX,-11685.086
2025-01-30 07:49:53,6000,6036.25,Call VEX 4,VEX,0.009
2025-01-30 07:49:53,6020,6056.25,Put GEX 5,GEX,-6244.191
2025-01-30 07:49:53,6030,6066.25,Put GEX 2,GEX,-10515.991
2025-01-30 07:49:53,6035,6071.25,Put GEX 4,GEX,-6249.889
2025-01-30 07:49:53,6035,6071.25,Call VEX 5,VEX,0.009
2025-01-30 07:49:53,6040,6076.5,Call VEX 2,VEX,0.011
2025-01-30 07:49:53,6045,6081.5,Put GEX 3,GEX,-7556.686
2025-01-30 07:49:53,6050,6086.5,Call DEX 1,DEX,6.957
2025-01-30 07:49:53,6050,6086.5,Call VEX 1,VEX,0.027
2025-01-30 07:49:53,6055,6091.5,Call VEX 3,VEX,0.011
2025-01-30 07:49:53,6070,6106.5,Call DEX 4,DEX,3.361
2025-01-30 07:49:53,6075,6111.5,Call DEX 5,DEX,3.04
2025-01-30 07:49:53,6080,6116.5,Call GEX 4,GEX,44635.147
2025-01-30 07:49:53,6090,6126.75,Call GEX 2,GEX,70310.585
2025-01-30 07:49:53,6100,6136.75,Call DEX 2,DEX,5.135
2025-01-30 07:49:53,6100,6136.75,Call GEX 1,GEX,227489.929
2025-01-30 07:49:53,6100,6136.75,Put VEX 1,VEX,-0.053
2025-01-30 07:49:53,6110,6146.75,Call GEX 5,GEX,43285.383
2025-01-30 07:49:53,6110,6146.75,Put VEX 4,VEX,-0.013
2025-01-30 07:49:53,6120,6156.75,Put DEX 5,DEX,-1.026
2025-01-30 07:49:53,6120,6156.75,Put VEX 5,VEX,-0.012
2025-01-30 07:49:53,6130,6167.0,Call GEX 3,GEX,51027.064
2025-01-30 07:49:53,6130,6167.0,Put VEX 2,VEX,-0.022
2025-01-30 07:49:53,6140,6177.0,Put DEX 3,DEX,-1.592
2025-01-30 07:49:53,6150,6187.0,Put DEX 4,DEX,-1.361
2025-01-30 07:49:53,6150,6187.0,Put VEX 3,VEX,-0.016
2025-01-30 07:49:53,6160,6197.0,Put DEX 2,DEX,-3.429
2025-01-30 07:49:53,6170,6207.25,Put DEX 1,DEX,-3.626
2025-01-30 07:51:04,5950,5985.75,Put GEX 4,GEX,-7515.625
2025-01-30 07:51:04,6000,6036.25,Put GEX 1,GEX,-12953.567
2025-01-30 07:51:04,6000,6036.25,Call VEX 5,VEX,0.009
2025-01-30 07:51:04,6020,6056.25,Put GEX 5,GEX,-6695.835
2025-01-30 07:51:04,6030,6066.25,Put GEX 2,GEX,-10742.425
2025-01-30 07:51:04,6035,6071.25,Call VEX 4,VEX,0.009
2025-01-30 07:51:04,6040,6076.5,Call VEX 2,VEX,0.011
2025-01-30 07:51:04,6045,6081.5,Put GEX 3,GEX,-7544.875
2025-01-30 07:51:04,6050,6086.5,Call DEX 1,DEX,6.887
2025-01-30 07:51:04,6050,6086.5,Call VEX 1,VEX,0.027
2025-01-30 07:51:04,6055,6091.5,Call VEX 3,VEX,0.011
2025-01-30 07:51:04,6070,6106.5,Call DEX 3,DEX,3.325
2025-01-30 07:51:04,6075,6111.5,Call DEX 4,DEX,3.003
2025-01-30 07:51:04,6080,6116.5,Call GEX 4,GEX,45247.738
2025-01-30 07:51:04,6090,6126.75,Call DEX 5,DEX,2.894
2025-01-30 07:51:04,6090,6126.75,Call GEX 2,GEX,70694.644
2025-01-30 07:51:04,6100,6136.75,Call DEX 2,DEX,4.923
2025-01-30 07:51:04,6100,6136.75,Call GEX 1,GEX,227098.028
2025-01-30 07:51:04,6100,6136.75,Put VEX 1,VEX,-0.053
2025-01-30 07:51:04,6110,6146.75,Call GEX 5,GEX,42729.496
2025-01-30 07:51:04,6110,6146.75,Put VEX 4,VEX,-0.013
2025-01-30 07:51:04,6120,6156.75,Put DEX 5,DEX,-1.031
2025-01-30 07:51:04,6120,6156.75,Put VEX 5,VEX,-0.012
2025-01-30 07:51:04,6130,6167.0,Call GEX 3,GEX,49582.2
2025-01-30 07:51:04,6130,6167.0,Put VEX 2,VEX,-0.022
2025-01-30 07:51:04,6140,6177.0,Put DEX 3,DEX,-1.603
2025-01-30 07:51:04,6150,6187.0,Put DEX 4,DEX,-1.348
2025-01-30 07:51:04,6150,6187.0,Put VEX 3,VEX,-0.016
2025-01-30 07:51:04,6160,6197.0,Put DEX 2,DEX,-3.402
2025-01-30 07:51:04,6170,6207.25,Put DEX 1,DEX,-3.599
2025-01-30 07:52:13,5950,5985.75,Put GEX 5,GEX,-6812.225
2025-01-30 07:52:13,6000,6036.25,Call DEX 3,DEX,3.546
2025-01-30 07:52:13,6000,6036.25,Put GEX 2,GEX,-9048.369
2025-01-30 07:52:13,6000,6036.25,Call VEX 4,VEX,0.01
2025-01-30 07:52:13,6020,6056.25,Put GEX 4,GEX,-6904.229
2025-01-30 07:52:13,6030,6066.25,Put GEX 1,GEX,-10701.55
2025-01-30 07:52:13,6035,6071.25,Call VEX 5,VEX,0.009
2025-01-30 07:52:13,6040,6076.5,Call VEX 2,VEX,0.011
2025-01-30 07:52:13,6045,6081.5,Put GEX 3,GEX,-7445.573
2025-01-30 07:52:13,6050,6086.5,Call DEX 1,DEX,7.121
2025-01-30 07:52:13,6050,6086.5,Call VEX 1,VEX,0.027
