timestamp,strikePrice,Theo ES,Rank,Greek,Value
2025-01-28 12:45:13,5785,5819.75,Call VEX 4,VEX,0.0
2025-01-28 12:45:13,6055,6091.5,Call DEX 2,DEX,3.955
2025-01-28 12:45:13,6055,6091.5,Call VEX 2,VEX,0.016
2025-01-28 12:45:13,6060,6096.5,Call DEX 4,DEX,1.466
2025-01-28 12:45:13,6060,6096.5,Put GEX 2,GEX,-134070.113
2025-01-28 12:45:13,6060,6096.5,Call VEX 1,VEX,0.043
2025-01-28 12:45:13,6065,6101.5,Call DEX 3,DEX,3.133
2025-01-28 12:45:13,6065,6101.5,Call GEX 4,GEX,90014.835
2025-01-28 12:45:13,6065,6101.5,Call VEX 3,VEX,0.011
2025-01-28 12:45:13,6070,6106.5,Call DEX 1,DEX,4.038
2025-01-28 12:45:13,6070,6106.5,Call GEX 1,GEX,201621.152
2025-01-28 12:45:13,6075,6111.5,Put DEX 1,DEX,-13.411
2025-01-28 12:45:13,6075,6111.5,Put GEX 1,GEX,-239658.808
2025-01-28 12:45:13,6075,6111.5,Put VEX 1,VEX,-0.056
2025-01-28 12:45:13,6080,6116.5,Call DEX 5,DEX,0.044
2025-01-28 12:45:13,6080,6116.5,Call GEX 2,GEX,120279.186
2025-01-28 12:45:13,6080,6116.5,Put VEX 2,VEX,-0.03
2025-01-28 12:45:13,6085,6121.75,Call GEX 3,GEX,90962.249
2025-01-28 12:45:13,6085,6121.75,Put VEX 5,VEX,-0.029
2025-01-28 12:45:13,6090,6126.75,Call GEX 5,GEX,41141.686
2025-01-28 12:45:13,6100,6136.75,Put DEX 3,DEX,-6.201
2025-01-28 12:45:13,6100,6136.75,Put VEX 3,VEX,-0.029
2025-01-28 12:45:13,6105,6141.75,Put DEX 4,DEX,-3.543
2025-01-28 12:45:13,6105,6141.75,Put GEX 4,GEX,-4804.689
2025-01-28 12:45:13,6110,6146.75,Put DEX 5,DEX,-2.663
2025-01-28 12:45:13,6110,6146.75,Put GEX 5,GEX,-3222.295
2025-01-28 12:45:13,6150,6187.0,Put DEX 2,DEX,-9.815
2025-01-28 12:45:13,6150,6187.0,Put GEX 3,GEX,-11806.113
2025-01-28 12:45:13,6150,6187.0,Put VEX 4,VEX,-0.029
2025-01-28 12:45:13,6350,6388.25,Call VEX 5,VEX,0.0
2025-01-28 12:46:26,6055,6091.5,Call DEX 2,DEX,4.016
2025-01-28 12:46:26,6055,6091.5,Call VEX 2,VEX,0.016
2025-01-28 12:46:26,6060,6096.5,Call DEX 4,DEX,1.945
2025-01-28 12:46:26,6060,6096.5,Put GEX 2,GEX,-122698.828
2025-01-28 12:46:26,6060,6096.5,Call VEX 1,VEX,0.045
2025-01-28 12:46:26,6065,6101.5,Call DEX 3,DEX,3.501
2025-01-28 12:46:26,6065,6101.5,Call GEX 4,GEX,83891.949
2025-01-28 12:46:26,6065,6101.5,Call VEX 3,VEX,0.013
