timestamp,Theo ES,Rank,Value
2025-06-02 11:19:22,5911.75,Call CEX 1,1443879.224
2025-06-02 11:19:22,5861.5,Call CEX 2,1129745.815
2025-06-02 11:19:22,5811.5,Call CEX 3,892948.005
2025-06-02 11:19:22,5896.5,Call CEX 4,687643.048
2025-06-02 11:19:22,5891.5,Call CEX 5,671678.458
2025-06-02 11:19:22,5911.75,Call DEX 1,6.725
2025-06-02 11:19:22,5931.75,Call DEX 2,4.26
2025-06-02 11:19:22,5861.5,Call DEX 3,3.93
2025-06-02 11:19:22,5811.5,Call DEX 4,3.473
2025-06-02 11:19:22,5761.25,Call DEX 5,3.357
2025-06-02 11:19:22,5931.75,Call GEX 1,112037.579
2025-06-02 11:19:22,5936.75,Call GEX 2,62995.763
2025-06-02 11:19:22,5951.75,Call GEX 3,52188.944
2025-06-02 11:19:22,5946.75,Call GEX 4,50502.655
2025-06-02 11:19:22,5941.75,Call GEX 5,42079.505
2025-06-02 11:19:22,5911.75,Call VEX 1,23196.78
2025-06-02 11:19:22,5861.5,Call VEX 2,17851.542
2025-06-02 11:19:22,5811.5,Call VEX 3,14084.796
2025-06-02 11:19:22,5896.5,Call VEX 4,10921.76
2025-06-02 11:19:22,5891.5,Call VEX 5,10653.003
2025-06-02 11:19:22,5951.75,Put CEX 1,-931202.133
2025-06-02 11:19:22,5946.75,Put CEX 2,-741351.021
2025-06-02 11:19:22,5961.75,Put CEX 3,-626017.95
2025-06-02 11:19:22,5931.75,Put CEX 4,-580333.998
2025-06-02 11:19:22,5966.75,Put CEX 5,-574837.171
2025-06-02 11:19:22,5696.25,Put DEX 1,-0.016
2025-06-02 11:19:22,5661.25,Put DEX 2,-0.013
2025-06-02 11:19:22,5686.25,Put DEX 3,-0.011
2025-06-02 11:19:22,5656.25,Put DEX 4,-0.01
2025-06-02 11:19:22,5681.25,Put DEX 5,-0.01
2025-06-02 11:19:22,5921.75,Put GEX 1,-54926.48
2025-06-02 11:19:22,5916.75,Put GEX 2,-35210.306
2025-06-02 11:19:22,5896.5,Put GEX 3,-21162.504
2025-06-02 11:19:22,5906.5,Put GEX 4,-20906.821
2025-06-02 11:19:22,5911.75,Put GEX 5,-20693.452
2025-06-02 11:19:22,5951.75,Put VEX 1,-14527.839
2025-06-02 11:19:22,5946.75,Put VEX 2,-11543.925
2025-06-02 11:19:22,5961.75,Put VEX 3,-9789.178
2025-06-02 11:19:22,5966.75,Put VEX 4,-8995.613
2025-06-02 11:19:22,5931.75,Put VEX 5,-8858.385
2025-06-02 11:20:33,5920.25,Call CEX 1,961262.406
2025-06-02 11:20:33,5910.25,Call CEX 2,813980.932
2025-06-02 11:20:33,5860.25,Call CEX 3,524234.17
2025-06-02 11:20:33,5810.0,Call CEX 4,499722.321
2025-06-02 11:20:33,5895.25,Call CEX 5,463682.9
2025-06-02 11:20:33,5930.25,Call DEX 1,5.056
2025-06-02 11:20:33,5920.25,Call DEX 2,4.13
2025-06-02 11:20:33,5925.25,Call DEX 3,3.093
2025-06-02 11:20:33,5915.25,Call DEX 4,2.289
2025-06-02 11:20:33,5715.0,Call DEX 5,0.154
2025-06-02 11:20:33,5930.25,Call GEX 1,163496.022
2025-06-02 11:20:33,5950.25,Call GEX 2,71276.101
2025-06-02 11:20:33,5945.25,Call GEX 3,66456.991
2025-06-02 11:20:33,5925.25,Call GEX 4,65171.87
2025-06-02 11:20:33,5940.25,Call GEX 5,48955.424
2025-06-02 11:20:33,5920.25,Call VEX 1,15380.829
2025-06-02 11:20:33,5910.25,Call VEX 2,12888.324
