timestamp,strikePrice,Theo ES,Rank,Greek,Value
2025-02-10 12:31:30,6000,6036.25,Put GEX 2,GEX,-8337.468
2025-02-10 12:31:30,6020,6056.25,Call DEX 3,DEX,5.444
2025-02-10 12:31:30,6025,6061.25,Put GEX 5,GEX,-6859.467
2025-02-10 12:31:30,6030,6066.25,Call DEX 4,DEX,5.062
2025-02-10 12:31:30,6030,6066.25,Put GEX 4,GEX,-7055.671
2025-02-10 12:31:30,6030,6066.25,Call VEX 4,VEX,0.025
2025-02-10 12:31:30,6035,6071.25,Put GEX 1,GEX,-25767.066
2025-02-10 12:31:30,6035,6071.25,Call VEX 3,VEX,0.029
2025-02-10 12:31:30,6040,6076.5,Call DEX 2,DEX,6.22
2025-02-10 12:31:30,6045,6081.5,Put GEX 3,GEX,-7290.851
2025-02-10 12:31:30,6045,6081.5,Call VEX 5,VEX,0.025
2025-02-10 12:31:30,6050,6086.5,Call DEX 1,DEX,14.216
2025-02-10 12:31:30,6050,6086.5,Call VEX 1,VEX,0.071
2025-02-10 12:31:30,6060,6096.5,Call VEX 2,VEX,0.031
2025-02-10 12:31:30,6065,6101.5,Call DEX 5,DEX,4.931
2025-02-10 12:31:30,6065,6101.5,Call GEX 3,GEX,100568.615
2025-02-10 12:31:30,6070,6106.5,Call GEX 2,GEX,102412.228
2025-02-10 12:31:30,6075,6111.5,Call GEX 1,GEX,153035.102
2025-02-10 12:31:30,6075,6111.5,Put VEX 5,VEX,-0.017
2025-02-10 12:31:30,6080,6116.5,Put DEX 2,DEX,-1.317
2025-02-10 12:31:30,6080,6116.5,Call GEX 5,GEX,67885.631
2025-02-10 12:31:30,6080,6116.5,Put VEX 1,VEX,-0.025
2025-02-10 12:31:30,6085,6121.75,Put DEX 1,DEX,-1.946
2025-02-10 12:31:30,6085,6121.75,Call GEX 4,GEX,97134.164
2025-02-10 12:31:30,6085,6121.75,Put VEX 3,VEX,-0.023
2025-02-10 12:31:30,6095,6131.75,Put VEX 4,VEX,-0.018
2025-02-10 12:31:30,6100,6136.75,Put VEX 2,VEX,-0.023
2025-02-10 12:31:30,6155,6192.0,Put DEX 3,DEX,-0.326
2025-02-10 12:31:30,6175,6212.25,Put DEX 5,DEX,-0.259
2025-02-10 12:31:30,6200,6237.25,Put DEX 4,DEX,-0.317
