timestamp,strikePrice,Theo ES,Rank,Greek,Value
2025-02-06 07:55:42,6000,6036.25,Put GEX 4,GEX,-26157.76
2025-02-06 07:55:42,6000,6036.25,Call VEX 3,VEX,0.026
2025-02-06 07:55:42,6030,6066.25,Put DEX 2,DEX,-1.149
2025-02-06 07:55:42,6030,6066.25,Put GEX 2,GEX,-79068.939
2025-02-06 07:55:42,6030,6066.25,Call VEX 2,VEX,0.032
2025-02-06 07:55:42,6035,6071.25,Put DEX 1,DEX,-1.774
2025-02-06 07:55:42,6035,6071.25,Put GEX 1,GEX,-105062.928
2025-02-06 07:55:42,6035,6071.25,Call VEX 1,VEX,0.039
2025-02-06 07:55:42,6040,6076.5,Put GEX 3,GEX,-51571.32
2025-02-06 07:55:42,6040,6076.5,Call VEX 4,VEX,0.022
2025-02-06 07:55:42,6050,6086.5,Put GEX 5,GEX,-20973.672
2025-02-06 07:55:42,6050,6086.5,Call VEX 5,VEX,0.018
2025-02-06 07:55:42,6060,6096.5,Call DEX 3,DEX,6.245
2025-02-06 07:55:42,6070,6106.5,Call DEX 4,DEX,4.742
2025-02-06 07:55:42,6075,6111.5,Call DEX 5,DEX,4.236
2025-02-06 07:55:42,6080,6116.5,Call DEX 1,DEX,11.452
2025-02-06 07:55:42,6080,6116.5,Call GEX 1,GEX,253700.533
2025-02-06 07:55:42,6085,6121.75,Call DEX 2,DEX,7.948
2025-02-06 07:55:42,6085,6121.75,Call GEX 2,GEX,203181.19
2025-02-06 07:55:42,6085,6121.75,Put VEX 4,VEX,-0.023
2025-02-06 07:55:42,6090,6126.75,Call GEX 4,GEX,114823.632
2025-02-06 07:55:42,6100,6136.75,Call GEX 3,GEX,140851.884
2025-02-06 07:55:42,6100,6136.75,Put VEX 1,VEX,-0.037
2025-02-06 07:55:42,6105,6141.75,Put VEX 5,VEX,-0.021
2025-02-06 07:55:42,6110,6146.75,Call GEX 5,GEX,91605.004
2025-02-06 07:55:42,6110,6146.75,Put VEX 3,VEX,-0.03
2025-02-06 07:55:42,6120,6156.75,Put VEX 2,VEX,-0.037
2025-02-06 07:55:42,6160,6197.0,Put DEX 5,DEX,-0.346
2025-02-06 07:55:42,6230,6267.5,Put DEX 3,DEX,-1.041
2025-02-06 07:55:42,6250,6287.75,Put DEX 4,DEX,-0.523
2025-02-06 07:56:57,6000,6036.25,Put GEX 4,GEX,-24484.873
2025-02-06 07:56:57,6000,6036.25,Call VEX 3,VEX,0.025
2025-02-06 07:56:57,6030,6066.25,Put DEX 3,DEX,-0.97
2025-02-06 07:56:57,6030,6066.25,Put GEX 2,GEX,-75681.089
2025-02-06 07:56:57,6030,6066.25,Call VEX 2,VEX,0.032
2025-02-06 07:56:57,6035,6071.25,Put DEX 1,DEX,-1.538
2025-02-06 07:56:57,6035,6071.25,Put GEX 1,GEX,-100960.088
2025-02-06 07:56:57,6035,6071.25,Call VEX 1,VEX,0.039
2025-02-06 07:56:57,6040,6076.5,Put GEX 3,GEX,-49723.797
2025-02-06 07:56:57,6040,6076.5,Call VEX 4,VEX,0.022
2025-02-06 07:56:57,6050,6086.5,Put GEX 5,GEX,-20802.352
2025-02-06 07:56:57,6055,6091.5,Call VEX 5,VEX,0.019
2025-02-06 07:56:57,6060,6096.5,Call DEX 3,DEX,6.502
2025-02-06 07:56:57,6070,6106.5,Call DEX 4,DEX,4.973
2025-02-06 07:56:57,6075,6111.5,Call DEX 5,DEX,4.469
2025-02-06 07:56:57,6080,6116.5,Call DEX 1,DEX,12.063
2025-02-06 07:56:57,6080,6116.5,Call GEX 1,GEX,256632.502
2025-02-06 07:56:57,6085,6121.75,Call DEX 2,DEX,8.406
2025-02-06 07:56:57,6085,6121.75,Call GEX 2,GEX,207524.1
2025-02-06 07:56:57,6085,6121.75,Put VEX 5,VEX,-0.021
2025-02-06 07:56:57,6090,6126.75,Call GEX 4,GEX,118022.004
2025-02-06 07:56:57,6100,6136.75,Call GEX 3,GEX,147644.593
2025-02-06 07:56:57,6100,6136.75,Put VEX 2,VEX,-0.037
2025-02-06 07:56:57,6105,6141.75,Put VEX 4,VEX,-0.021
2025-02-06 07:56:57,6110,6146.75,Call GEX 5,GEX,97191.771
2025-02-06 07:56:57,6110,6146.75,Put VEX 3,VEX,-0.031
2025-02-06 07:56:57,6120,6156.75,Put VEX 1,VEX,-0.038
2025-02-06 07:56:57,6160,6197.0,Put DEX 5,DEX,-0.345
2025-02-06 07:56:57,6230,6267.5,Put DEX 2,DEX,-1.041
2025-02-06 07:56:57,6250,6287.75,Put DEX 4,DEX,-0.523
2025-02-06 07:58:12,6000,6036.25,Put GEX 4,GEX,-24651.133
2025-02-06 07:58:12,6000,6036.25,Call VEX 3,VEX,0.025
2025-02-06 07:58:12,6030,6066.25,Put DEX 3,DEX,-1.004
2025-02-06 07:58:12,6030,6066.25,Put GEX 2,GEX,-76441.124
2025-02-06 07:58:12,6030,6066.25,Call VEX 2,VEX,0.032
2025-02-06 07:58:12,6035,6071.25,Put DEX 1,DEX,-1.58
2025-02-06 07:58:12,6035,6071.25,Put GEX 1,GEX,-101913.659
2025-02-06 07:58:12,6035,6071.25,Call VEX 1,VEX,0.039
2025-02-06 07:58:12,6040,6076.5,Put GEX 3,GEX,-50215.116
2025-02-06 07:58:12,6040,6076.5,Call VEX 4,VEX,0.022
2025-02-06 07:58:12,6050,6086.5,Put GEX 5,GEX,-20822.86
2025-02-06 07:58:12,6055,6091.5,Call VEX 5,VEX,0.019
2025-02-06 07:58:12,6060,6096.5,Call DEX 3,DEX,6.437
2025-02-06 07:58:12,6070,6106.5,Call DEX 4,DEX,4.916
2025-02-06 07:58:12,6075,6111.5,Call DEX 5,DEX,4.414
2025-02-06 07:58:12,6080,6116.5,Call DEX 1,DEX,11.935
2025-02-06 07:58:12,6080,6116.5,Call GEX 1,GEX,254272.55
2025-02-06 07:58:12,6085,6121.75,Call DEX 2,DEX,8.314
2025-02-06 07:58:12,6085,6121.75,Call GEX 2,GEX,205662.687
2025-02-06 07:58:12,6085,6121.75,Put VEX 4,VEX,-0.022
2025-02-06 07:58:12,6090,6126.75,Call GEX 4,GEX,116932.714
2025-02-06 07:58:12,6100,6136.75,Call GEX 3,GEX,145955.739
2025-02-06 07:58:12,6100,6136.75,Put VEX 2,VEX,-0.037
2025-02-06 07:58:12,6105,6141.75,Put VEX 5,VEX,-0.021
2025-02-06 07:58:12,6110,6146.75,Call GEX 5,GEX,95680.289
2025-02-06 07:58:12,6110,6146.75,Put VEX 3,VEX,-0.031
2025-02-06 07:58:12,6120,6156.75,Put VEX 1,VEX,-0.038
2025-02-06 07:58:12,6160,6197.0,Put DEX 5,DEX,-0.345
2025-02-06 07:58:12,6230,6267.5,Put DEX 2,DEX,-1.041
2025-02-06 07:58:12,6250,6287.75,Put DEX 4,DEX,-0.523
2025-02-06 07:59:26,6000,6036.25,Put GEX 4,GEX,-28448.417
2025-02-06 07:59:26,6000,6036.25,Call VEX 3,VEX,0.027
2025-02-06 07:59:26,6020,6056.25,Call DEX 5,DEX,4.105
2025-02-06 07:59:26,6030,6066.25,Put DEX 2,DEX,-1.44
2025-02-06 07:59:26,6030,6066.25,Put GEX 2,GEX,-85148.756
2025-02-06 07:59:26,6030,6066.25,Call VEX 2,VEX,0.033
2025-02-06 07:59:26,6035,6071.25,Put DEX 1,DEX,-2.19
2025-02-06 07:59:26,6035,6071.25,Put GEX 1,GEX,-112660.387
2025-02-06 07:59:26,6035,6071.25,Call VEX 1,VEX,0.039
2025-02-06 07:59:26,6040,6076.5,Put GEX 3,GEX,-55078.209
2025-02-06 07:59:26,6040,6076.5,Call VEX 4,VEX,0.022
2025-02-06 07:59:26,6050,6086.5,Put GEX 5,GEX,-21414.451
2025-02-06 07:59:26,6050,6086.5,Call VEX 5,VEX,0.016
2025-02-06 07:59:26,6060,6096.5,Call DEX 3,DEX,5.739
2025-02-06 07:59:26,6070,6106.5,Call DEX 4,DEX,4.313
2025-02-06 07:59:26,6080,6116.5,Call DEX 1,DEX,10.324
2025-02-06 07:59:26,6080,6116.5,Call GEX 1,GEX,247469.557
2025-02-06 07:59:26,6080,6116.5,Put VEX 5,VEX,-0.024
2025-02-06 07:59:26,6085,6121.75,Call DEX 2,DEX,7.093
2025-02-06 07:59:26,6085,6121.75,Call GEX 2,GEX,195269.01
2025-02-06 07:59:26,6085,6121.75,Put VEX 4,VEX,-0.026
2025-02-06 07:59:26,6090,6126.75,Call GEX 4,GEX,112910.031
2025-02-06 07:59:26,6100,6136.75,Call GEX 3,GEX,128209.348
2025-02-06 07:59:26,6100,6136.75,Put VEX 1,VEX,-0.036
2025-02-06 07:59:26,6110,6146.75,Call GEX 5,GEX,79827.449
2025-02-06 07:59:26,6110,6146.75,Put VEX 3,VEX,-0.028
2025-02-06 07:59:26,6115,6151.75,Put DEX 5,DEX,-0.414
2025-02-06 07:59:26,6120,6156.75,Put VEX 2,VEX,-0.034
2025-02-06 07:59:26,6230,6267.5,Put DEX 3,DEX,-1.04
2025-02-06 07:59:26,6250,6287.75,Put DEX 4,DEX,-0.522
2025-02-06 08:00:41,6000,6036.25,Put GEX 4,GEX,-25774.271
2025-02-06 08:00:41,6000,6036.25,Call VEX 3,VEX,0.026
2025-02-06 08:00:41,6020,6056.25,Call DEX 5,DEX,4.171
2025-02-06 08:00:41,6030,6066.25,Put DEX 3,DEX,-1.136
2025-02-06 08:00:41,6030,6066.25,Put GEX 2,GEX,-81085.069
2025-02-06 08:00:41,6030,6066.25,Call VEX 2,VEX,0.033
2025-02-06 08:00:41,6035,6071.25,Put DEX 1,DEX,-1.757
2025-02-06 08:00:41,6035,6071.25,Put GEX 1,GEX,-108238.491
2025-02-06 08:00:41,6035,6071.25,Call VEX 1,VEX,0.039
2025-02-06 08:00:41,6040,6076.5,Put GEX 3,GEX,-53582.043
2025-02-06 08:00:41,6040,6076.5,Call VEX 4,VEX,0.022
2025-02-06 08:00:41,6050,6086.5,Put GEX 5,GEX,-22485.673
2025-02-06 08:00:41,6050,6086.5,Call VEX 5,VEX,0.018
2025-02-06 08:00:41,6060,6096.5,Call DEX 3,DEX,6.007
2025-02-06 08:00:41,6070,6106.5,Call DEX 4,DEX,4.541
2025-02-06 08:00:41,6080,6116.5,Call DEX 1,DEX,10.913
2025-02-06 08:00:41,6080,6116.5,Call GEX 1,GEX,249195.965
2025-02-06 08:00:41,6085,6121.75,Call DEX 2,DEX,7.508
2025-02-06 08:00:41,6085,6121.75,Call GEX 2,GEX,199727.955
2025-02-06 08:00:41,6085,6121.75,Put VEX 4,VEX,-0.025
2025-02-06 08:00:41,6090,6126.75,Call GEX 4,GEX,116328.599
2025-02-06 08:00:41,6100,6136.75,Call GEX 3,GEX,134630.583
2025-02-06 08:00:41,6100,6136.75,Put VEX 1,VEX,-0.037
2025-02-06 08:00:41,6105,6141.75,Put VEX 5,VEX,-0.021
2025-02-06 08:00:41,6110,6146.75,Call GEX 5,GEX,85269.091
2025-02-06 08:00:41,6110,6146.75,Put VEX 3,VEX,-0.029
2025-02-06 08:00:41,6120,6156.75,Put VEX 2,VEX,-0.036
2025-02-06 08:00:41,6135,6172.0,Put DEX 5,DEX,-0.523
2025-02-06 08:00:41,6230,6267.5,Put DEX 2,DEX,-1.632
2025-02-06 08:00:41,6250,6287.75,Put DEX 4,DEX,-0.821
2025-02-06 08:01:56,6000,6036.25,Put GEX 4,GEX,-27891.913
