timestamp,Theo ES,Rank,Value
2025-06-03 10:40:19,6510.25,Put CEX 3,-50775.381
2025-06-03 10:40:19,6209.75,Put CEX 4,-35072.488
2025-06-03 10:40:19,6159.75,Put CEX 5,-33925.977
2025-06-03 10:40:19,6510.25,Put DEX 1,-28.54
2025-06-03 10:40:19,5007.75,Put DEX 2,-17.723
2025-06-03 10:40:19,4707.25,Put DEX 3,-7.649
2025-06-03 10:40:19,4757.5,Put DEX 4,-7.564
2025-06-03 10:40:19,5208.25,Put DEX 5,-7.274
2025-06-03 10:40:19,5007.75,Put GEX 1,-37255.224
2025-06-03 10:40:19,5608.75,Put GEX 2,-29740.677
2025-06-03 10:40:19,5759.0,Put GEX 3,-28248.271
2025-06-03 10:40:19,5709.0,Put GEX 4,-23574.792
2025-06-03 10:40:19,5308.25,Put GEX 5,-22071.483
2025-06-03 10:40:19,6510.25,Put VEX 1,-271510.355
2025-06-03 10:40:19,6310.0,Put VEX 2,-228493.734
2025-06-03 10:40:19,6209.75,Put VEX 3,-135269.91
2025-06-03 10:40:19,6159.75,Put VEX 4,-115526.539
2025-06-03 10:40:19,6259.75,Put VEX 5,-114491.441
